ID,BillingType,Status,Category,DateAdd,MrrTotal,Quantity,ServicesStartDate,ServicesStatus,ServiceName,Price,Locations
870,recurring,blocked,person,2019-11-04,42000,1,2019-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
873,recurring,disabled,person,2019-11-04,0,1,2019-09-23,hidden,FTTH 15,26000,APN - San Chaung Garden
876,recurring,disabled,person,2019-11-05,0,1,2021-08-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
891,recurring,active,person,2019-11-08,26000,1,2019-09-23,hidden,FTTH 15,26000,PYAY-CITY-FTTH
893,recurring,disabled,person,2019-11-08,0,1,2019-09-23,hidden,FTTH 15,26000,APN - Time Square
904,recurring,active,person,2019-11-13,26000,1,2019-09-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
906,recurring,disabled,person,2019-11-13,0,1,2019-10-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
910,recurring,blocked,person,2019-11-13,26000,1,2019-09-25,hidden,FTTH 15,26000,PYAY-CITY-FTTH
912,recurring,blocked,person,2019-11-14,26000,1,2019-09-25,hidden,FTTH 15,26000,PYAY-CITY-FTTH
914,recurring,disabled,person,2019-11-14,0,1,2019-09-25,hidden,FTTH 25,42000,LAOKAI-FTTH
919,recurring,blocked,person,2019-11-14,26000,1,2019-09-27,hidden,FTTH 15,26000,APN - San Chaung Garden
920,recurring,active,person,2019-11-14,26000,1,2019-09-27,hidden,FTTH 15,26000,APN - San Chaung Garden
923,recurring,disabled,person,2019-11-14,0,1,2019-09-28,hidden,FTTH 15,26000,PYAY-CITY-FTTH
926,recurring,active,person,2019-11-15,26000,1,2019-09-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
928,recurring,disabled,person,2019-11-15,0,1,2019-09-30,hidden,FTTH 15,26000,APN - Time Square
931,recurring,active,person,2019-11-15,26000,1,2021-07-01,disabled,FTTH 15,26000,APN - San Chaung Garden
932,recurring,disabled,person,2019-11-16,0,1,2021-08-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
933,recurring,blocked,person,2019-11-16,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
935,recurring,disabled,person,2019-11-16,0,1,2019-09-30,hidden,FTTH 15,26000,APN - Pearl 
944,recurring,active,person,2019-11-18,26000,1,2019-10-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
947,recurring,active,person,2019-11-18,26000,1,2019-10-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
948,recurring,blocked,person,2019-11-18,26000,1,2019-10-02,hidden,FTTH 25,42000,PYAY-CITY-FTTH
949,recurring,active,person,2019-11-19,42000,1,2019-10-02,hidden,FTTH 15,26000,APN - San Chaung Garden
950,recurring,disabled,person,2019-11-20,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
954,recurring,active,person,2019-11-20,26000,1,2021-07-01,disabled,FTTH 15,26000,APN - San Chaung Garden
958,recurring,blocked,person,2019-11-22,0,1,2021-09-01,active,FTTH 25,42000,PYAY-CITY-FTTH
961,recurring,active,person,2019-11-22,35000,1,2019-10-03,hidden,FTTH 15,26000,APN - San Chaung Garden
962,recurring,active,person,2019-11-22,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
965,recurring,disabled,person,2019-11-23,0,1,2019-10-04,disabled,DIA 20,0,PYAY-CITY-FTTH
968,recurring,active,person,2019-11-25,26000,1,2019-10-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
969,recurring,blocked,person,2019-11-25,0,1,2019-10-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
971,recurring,active,person,2019-11-25,30000,1,2021-07-01,active,FTTH 15,26000,MIH - Time Square
972,recurring,active,person,2019-11-25,75000,1,2019-10-04,hidden,FTTH 15,26000,APN - Golden City
973,recurring,blocked,person,2019-11-26,26000,1,2019-10-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
975,recurring,disabled,person,2019-11-26,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
976,recurring,active,person,2019-11-26,26000,1,2019-10-07,hidden,FTTH 15,26000,PYAY-CITY-FTTH
977,recurring,blocked,person,2019-11-26,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
978,recurring,active,person,2019-11-26,26000,1,2019-10-07,hidden,FTTH 15,26000,PYAY-CITY-FTTH
981,recurring,active,person,2019-11-26,42000,1,2021-08-01,disabled,FTTH 100,119000,APN - San Chaung Garden
985,recurring,blocked,person,2019-11-26,0,1,2019-10-08,hidden,FTTH 15,26000,APN - Thilawa SEZ
989,recurring,active,person,2019-11-27,26000,1,2019-10-09,hidden,FTTH 15,26000,PYAY-CITY-FTTH
991,recurring,disabled,person,2019-11-27,0,1,2019-10-09,hidden,FTTH 15,26000,APN - Time Square
992,recurring,active,person,2019-11-28,26000,1,2019-10-10,hidden,FTTH 15,26000,PYAY-CITY-FTTH
993,recurring,disabled,person,2019-11-28,0,1,2019-10-10,hidden,FTTH 15,26000,PYAY-CITY-FTTH
994,recurring,disabled,person,2019-11-28,0,1,2019-10-10,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1002,recurring,active,person,2019-11-29,13000,1,2021-07-01,active,FTTH 15,26000,MIH - Kamayut
1006,recurring,active,person,2019-11-29,26000,1,2019-10-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1008,recurring,active,person,2019-11-29,26000,1,2019-10-17,disabled,FTTH 25,42000,APN - San Chaung Garden
1009,recurring,blocked,person,2019-11-29,26000,1,2019-10-17,hidden,FTTH 60,75000,PYAY-CITY-FTTH
1013,recurring,disabled,person,2019-11-30,0,1,2019-10-18,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1014,recurring,active,person,2019-11-30,35000,1,2021-08-01,active,FTTH 15,26000,APN - San Chaung Garden
1028,recurring,active,person,2019-12-03,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1032,recurring,disabled,person,2019-12-03,0,1,2019-10-21,hidden,FTTH 15,26000,APN - San Chaung Garden
1045,recurring,active,person,2019-12-07,26000,1,2019-10-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1047,recurring,active,person,2019-12-09,26000,1,2021-07-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1058,recurring,disabled,person,2019-12-09,0,1,2021-07-01,active,FTTH 15,26000,APN - Time Square
1062,recurring,disabled,person,2019-12-10,0,1,2019-10-29,hidden,FTTH 60,75000,LAOKAI-DIA-GLOBAL
1063,recurring,active,person,2019-12-10,26000,1,2019-10-29,disabled,DIA 20,0,PYAY-CITY-FTTH
1066,recurring,active,person,2019-12-11,26000,1,2019-10-29,hidden,FTTH 15,26000,APN - San Chaung Garden
1067,recurring,active,person,2019-12-11,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1070,recurring,active,person,2019-12-11,26000,1,2019-10-29,hidden,FTTH 15,26000,APN - AYCT
1077,recurring,active,person,2019-12-12,26000,1,2019-10-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1084,recurring,active,person,2019-12-14,36000,1,2019-10-31,hidden,FTTH 15,26000,APN - The Leaf
1085,recurring,blocked,person,2019-12-16,26000,1,2019-10-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1086,recurring,disabled,person,2019-12-16,0,1,2021-07-01,disabled,DIA 20,0,PYAY-CITY-FTTH
1090,recurring,active,person,2019-12-17,26000,1,2019-11-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1091,recurring,active,person,2019-12-17,26000,1,2019-11-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1092,recurring,disabled,person,2019-12-17,0,1,2019-11-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1093,recurring,disabled,person,2019-12-17,0,1,2019-11-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1100,recurring,disabled,person,2019-12-18,0,1,2019-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1101,recurring,active,person,2019-12-18,26000,1,2019-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1102,recurring,blocked,person,2019-12-18,26000,1,2019-11-02,disabled,DIA 20,0,PYAY-CITY-FTTH
1103,recurring,blocked,person,2019-12-18,26000,1,2019-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1109,recurring,disabled,person,2019-12-19,0,1,2021-08-01,active,FTTH 15,26000,LAOKAI-DIA
1115,recurring,blocked,person,2019-12-20,26000,1,2019-11-04,disabled,DIA 20,0,PYAY-CITY-FTTH
1122,recurring,disabled,person,2019-12-24,0,1,2021-07-01,stopped,FTTH 15,26000,APN - Time Square
1123,recurring,active,person,2019-12-24,22285.7142,1,2019-11-05,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1124,recurring,active,person,2019-12-24,26000,1,2019-11-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1129,recurring,active,person,2019-12-24,42000,1,2020-01-06,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1137,recurring,blocked,person,2019-12-27,26000,1,2019-11-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1138,recurring,disabled,person,2019-12-27,0,1,2019-11-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1140,recurring,active,person,2019-12-27,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1146,recurring,active,person,2019-12-28,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1148,recurring,active,person,2019-12-28,26000,1,2019-11-07,hidden,FTTH 15,26000,MIH - Time Square
1149,recurring,active,person,2019-12-28,42000,1,2021-07-01,active,FTTH 15,26000,APN - San Chaung Garden
1154,recurring,active,person,2019-12-30,26000,1,2021-07-01,active,FTTH 15,26000,MIH - Time Square
1159,recurring,disabled,person,2020-01-02,0,1,2019-11-08,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1160,recurring,disabled,person,2020-01-02,0,1,2019-11-08,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1163,recurring,disabled,person,2020-01-02,0,1,2019-11-09,hidden,FTTH 15,26000,APN - San Chaung Garden
1165,recurring,active,person,2020-01-02,26000,1,2021-07-01,active,FTTH 15,26000,APN - AYCT
1173,recurring,active,person,2020-01-03,42000,1,2021-07-01,hidden,FTTH 15,26000,APN - Diamond
1174,recurring,active,person,2020-01-05,20800,1,2019-11-13,hidden,FTTH 15,26000,APN - Skysuites
1175,recurring,active,person,2020-01-05,26000,1,2019-11-13,hidden,FTTH 15,26000,APN - Skysuites
1181,recurring,disabled,person,2020-01-07,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1183,recurring,blocked,person,2020-01-07,26000,1,2019-11-14,disabled,DIA 50,0,PYAY-CITY-FTTH
1187,recurring,disabled,person,2020-01-07,0,1,2019-11-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1191,recurring,active,person,2020-01-08,26000,1,2019-11-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1193,recurring,active,person,2020-01-08,26000,1,2019-11-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1196,recurring,active,person,2020-01-08,0,1,2019-11-14,hidden,FTTH 15,26000,APN - Skysuites
1197,recurring,disabled,person,2020-01-08,0,1,2019-11-14,hidden,FTTH 15,26000,MIH - Shine Esperado
1199,recurring,active,person,2020-01-09,23400,1,2021-07-01,hidden,FTTH 15,26000,MIH - Hlaing
1206,recurring,blocked,person,2020-01-11,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1214,recurring,disabled,person,2020-01-12,0,1,2019-11-18,hidden,FTTH 15,26000,LAOKAI-DIA-GLOBAL
1215,recurring,disabled,person,2020-01-13,0,1,2021-07-01,active,FTTH 15,26000,MIH - Yankin
1217,recurring,disabled,person,2020-01-13,0,1,2019-11-18,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1219,recurring,active,person,2020-01-13,26000,1,2021-07-01,active,FTTH 15,26000,APN - AYCT
1220,recurring,active,person,2020-01-13,26000,1,2021-07-01,hidden,FTTH 15,26000,APN - AYCT
1236,recurring,active,person,2020-01-14,26000,1,2021-07-01,active,FTTH 15,26000,APN - AYCT
1241,recurring,active,person,2020-01-15,22285.7142,1,2019-11-22,hidden,FTTH 15,26000,APN - Maharswe
1244,recurring,active,person,2020-01-15,26000,1,2021-07-01,active,FTTH 15,26000,MIH - Sanchaung
1245,recurring,active,person,2020-01-16,26000,1,2019-11-23,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1247,recurring,disabled,person,2020-01-16,0,1,2019-11-23,hidden,FTTH 60,75000,APN - The Leaf
1251,recurring,active,person,2020-01-16,19500,1,2019-11-25,hidden,FTTH 15,26000,APN - AYCT
1252,recurring,disabled,person,2020-01-17,0,1,2021-07-01,disabled,FTTH 15,26000,APN - San Chaung Garden
1254,recurring,active,person,2020-01-17,26000,1,2021-07-01,stopped,FTTH 15,26000,APN - AYCT
1260,recurring,disabled,person,2020-01-18,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1261,recurring,disabled,person,2020-01-18,0,1,2019-11-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1265,recurring,active,person,2020-01-20,42000,1,2019-11-26,hidden,FTTH 60,75000,PYAY-CITY-FTTH
1276,recurring,active,person,2020-01-21,26000,1,2019-11-27,hidden,FTTH 15,26000,APN - The Leaf
1281,recurring,disabled,person,2020-01-22,0,1,2019-11-28,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1282,recurring,disabled,person,2020-01-22,0,1,2019-11-28,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1288,recurring,active,person,2020-01-23,26000,1,2021-07-01,stopped,Old FTTH 5,15000,PYAY-CITY-FTTH
1295,recurring,disabled,person,2020-01-23,0,1,2019-11-29,hidden,FTTH 15,26000,MIH - Dagon
1300,recurring,blocked,person,2020-01-24,0,1,2019-11-30,hidden,FTTH 15,26000,APN - AYCT
1302,recurring,active,person,2020-01-24,26000,1,2019-11-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1303,recurring,active,person,2020-01-27,26000,1,2021-07-01,hidden,Business 15,40000,PYAY-CITY-FTTH
1305,recurring,active,person,2020-01-27,26000,1,2019-11-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1306,recurring,active,person,2020-01-27,26000,1,2019-11-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1309,recurring,active,person,2020-01-27,26000,1,2019-12-02,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1311,recurring,active,person,2020-01-27,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1312,recurring,disabled,person,2020-01-27,0,1,2019-12-02,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1313,recurring,disabled,person,2020-01-27,0,1,2021-08-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1317,recurring,blocked,person,2020-01-27,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1318,recurring,active,person,2020-01-27,26000,1,2019-12-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1324,recurring,disabled,person,2020-01-27,0,1,2019-12-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1326,recurring,active,person,2020-01-28,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1329,recurring,blocked,person,2020-01-28,26000,1,2019-12-03,disabled,DIA 50,0,PYAY-CITY-FTTH
1330,recurring,active,person,2020-01-28,20800,1,2019-12-04,hidden,FTTH 15,26000,MIH - Time Square
1331,recurring,disabled,person,2020-01-28,0,1,2019-12-04,hidden,FTTH 15,26000,APN - San Chaung Garden
1336,recurring,active,person,2020-01-29,26000,1,2019-12-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1337,recurring,disabled,person,2020-01-29,0,1,2021-07-01,active,FTTH 25,42000,PYAY-CITY-FTTH
1339,recurring,active,person,2020-01-29,26000,1,2019-12-05,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1340,recurring,disabled,person,2020-01-29,0,1,2019-12-05,hidden,FTTH 15,26000,MIH - Shine Esperado
1348,recurring,active,person,2020-01-31,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1352,recurring,active,person,2020-02-01,22285.7142,1,2021-12-01,active,DIA 35,0,APN - San Chaung Garden
1353,recurring,disabled,person,2020-02-01,0,1,2019-12-09,hidden,FTTH 25,42000,APN - San Chaung Garden
1354,recurring,active,person,2020-02-01,26000,1,2019-12-09,hidden,FTTH 15,26000,APN - San Chaung Garden
1359,recurring,blocked,person,2020-02-03,26000,1,2019-12-09,disabled,DIA 50,0,PYAY-CITY-FTTH
1361,recurring,blocked,person,2020-02-03,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1370,recurring,active,person,2020-02-03,26000,1,2019-12-10,disabled,DIA 20,0,APN - The Leaf
1378,recurring,active,person,2020-02-04,31500,1,2021-09-01,active,FTTH 15,26000,APN - San Chaung Garden
1380,recurring,disabled,person,2020-02-04,0,1,2019-12-12,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1383,recurring,disabled,person,2020-02-05,0,1,2019-12-12,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1385,recurring,active,person,2020-02-05,26000,1,2021-07-01,active,FTTH 15,26000,APN - San Chaung Garden
1386,recurring,active,person,2020-02-05,42000,1,2021-07-01,active,FTTH 15,26000,MIH - Shwe Mya Yar
1387,recurring,active,person,2020-02-05,0,1,2021-09-01,active,FTTH 15,26000,MIH - Insein
1389,recurring,blocked,person,2020-02-06,20800,1,2021-07-01,active,FTTH 25,42000,APN - Maharswe
1394,recurring,active,person,2020-02-06,0,1,2019-12-15,disabled,DIA 30,0,APN - Maharswe
1400,recurring,disabled,person,2020-02-07,0,1,2019-12-16,disabled,DIA 35,0,PYAY-CITY-FTTH
1401,recurring,disabled,person,2020-02-07,0,1,2019-12-17,disabled,DIA 35,0,PYAY-CITY-FTTH
1403,recurring,disabled,person,2020-02-07,0,1,2021-08-01,active,FTTH 15,26000,APN - Skysuites
1404,recurring,active,person,2020-02-07,19500,1,2019-12-17,hidden,FTTH 15,26000,MIH - Time Square
1405,recurring,blocked,person,2020-02-07,0,1,2019-12-17,hidden,FTTH 15,26000,APN - The Leaf
1410,recurring,active,person,2020-02-10,22285.7142,1,2019-12-18,hidden,FTTH 15,26000,APN - The Leaf
1414,recurring,disabled,person,2020-02-10,0,1,2019-12-18,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1415,recurring,active,person,2020-02-10,0,1,2021-07-01,active,FTTH 15,26000,MIH - Davana
1416,recurring,disabled,person,2020-02-10,0,1,2019-12-18,disabled,FTTH 100,119000,PYAY-CITY-FTTH
1419,recurring,active,person,2020-02-10,20800,1,2019-12-18,hidden,FTTH 15,26000,APN - Maharswe
1422,recurring,disabled,person,2020-02-10,0,1,2021-07-01,active,FTTH 15,26000,Uni - Yankin
1424,recurring,disabled,person,2020-02-10,0,1,2019-12-19,disabled,DIA 20,0,Uni - Dagonseikkan
1427,recurring,active,person,2020-02-10,22285.7142,1,2019-12-19,hidden,FTTH 25,42000,MIH - Thingangyun
1428,recurring,blocked,person,2020-02-10,35000,1,2019-12-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1430,recurring,active,person,2020-02-10,20800,1,2019-12-20,hidden,FTTH 15,26000,APN - Hlaing
1432,recurring,blocked,person,2020-02-11,0,1,2021-07-01,active,FTTH 15,26000,APN - AYCT
1433,recurring,active,person,2020-02-11,19500,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1434,recurring,disabled,person,2020-02-11,0,1,2019-12-22,disabled,DIA 20,0,PYAY-CITY-FTTH
1439,recurring,blocked,person,2020-02-13,0,1,2019-12-23,disabled,DIA 20,0,Uni - Yankin
1451,recurring,disabled,person,2020-02-13,0,1,2019-12-26,hidden,FTTH 15,26000,Uni - South Oakkala
1453,recurring,disabled,person,2020-02-14,0,1,2021-09-01,active,FTTH 100,119000,MIH - Mayangone
1455,recurring,active,person,2020-02-14,0,1,2021-07-01,disabled,FTTH 15,26000,Uni - North Dagon
1459,recurring,active,person,2020-02-14,26000,1,2021-07-01,hidden,FTTH 15,26000,APN - The Leaf
1461,recurring,active,person,2020-02-15,26000,1,2021-07-01,hidden,FTTH 15,26000,MIH - Davana
1464,recurring,disabled,person,2020-02-15,0,1,2021-07-01,active,FTTH 15,26000,MIH - Davana
1467,recurring,active,person,2020-02-15,42000,1,2019-12-27,hidden,FTTH 15,26000,MIH - Davana
1468,recurring,disabled,person,2020-02-15,0,1,2019-12-27,hidden,FTTH 15,26000,APN - San Chaung Garden
1476,recurring,blocked,person,2020-02-17,26000,1,2019-12-28,disabled,DIA 20,0,PYAY-CITY-FTTH
1477,recurring,active,person,2020-02-17,35000,1,2019-12-30,hidden,FTTH 25,42000,APN - AYCT
1478,recurring,disabled,person,2020-02-17,0,1,2019-12-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1488,recurring,active,person,2020-02-18,22285.7142,1,2020-01-01,disabled,DIA 20,0,APN - San Chaung Garden
1491,recurring,disabled,person,2020-02-18,0,1,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1496,recurring,disabled,person,2020-02-18,0,1,2020-01-02,hidden,FTTH 15,26000,Uni - Hlaing
1499,recurring,disabled,person,2020-02-19,0,1,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1500,recurring,active,person,2020-02-19,26000,1,2020-01-02,disabled,DIA 20,0,PYAY-CITY-FTTH
1501,recurring,active,person,2020-02-19,26000,1,2021-07-01,hidden,FTTH 15,26000,MIH - Bahan
1503,recurring,active,person,2020-02-20,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
1505,recurring,blocked,person,2020-02-20,0,1,2021-07-01,disabled,FTTH 25,42000,APN - Skysuites
1507,recurring,disabled,person,2020-02-20,0,1,2020-01-06,hidden,FTTH 15,26000,Uni - North Oakkala
1508,recurring,disabled,person,2020-02-20,0,1,2020-01-03,hidden,FTTH 15,26000,Uni - North Oakkala
1515,recurring,blocked,person,2020-02-21,26000,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1517,recurring,active,person,2020-02-21,26000,1,2020-01-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1518,recurring,disabled,person,2020-02-21,0,1,2020-01-03,hidden,FTTH 25,42000,MIH - South Oakkala
1519,recurring,active,person,2020-02-24,13000,1,2020-01-03,hidden,FTTH 15,26000,APN - Maharswe
1522,recurring,active,person,2020-02-24,22285.7142,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1524,recurring,disabled,person,2020-02-24,0,1,2021-07-01,disabled,FTTH 15,26000,Uni - Dagon
1525,recurring,active,person,2020-02-24,26000,1,2020-01-03,disabled,DIA 20,0,Uni - Yankin
1532,recurring,active,person,2020-02-25,20800,1,2020-01-04,disabled,DIA 20,0,APN - AYCT
1534,recurring,disabled,person,2020-02-25,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - Dagonseikkan
1535,recurring,disabled,person,2020-02-25,0,1,2020-01-06,hidden,FTTH 60,75000,PYAY-CITY-FTTH
1536,recurring,disabled,person,2020-02-26,0,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1537,recurring,disabled,person,2020-02-26,0,1,2020-01-06,hidden,FTTH 15,26000,Uni - Kamayut
1538,recurring,active,person,2020-02-26,26000,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1539,recurring,blocked,person,2020-02-26,0,1,2021-02-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1540,recurring,disabled,person,2020-02-26,0,1,2020-01-06,hidden,FTTH 15,26000,Uni - Davana
1541,recurring,disabled,person,2020-02-26,0,1,2020-01-06,hidden,FTTH 15,26000,MIH - Davana
1542,recurring,active,person,2020-02-26,22285.7142,1,2020-01-06,hidden,FTTH 15,26000,APN - San Chaung Garden
1543,recurring,active,person,2020-02-26,26000,1,2020-01-06,hidden,FTTH 15,26000,Uni - Pabaedan
1544,recurring,active,person,2020-02-26,64285.7142,1,2020-01-06,hidden,FTTH 15,26000,Uni - Thar Kay Ta
1546,recurring,active,person,2020-02-26,95200,1,2020-01-06,hidden,FTTH 15,26000,APN - Paragon
1547,recurring,disabled,person,2020-02-26,0,1,2020-01-06,hidden,FTTH 15,26000,Uni - Sanchaung
1548,recurring,disabled,person,2020-02-27,0,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1549,recurring,disabled,person,2020-02-27,0,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1550,recurring,blocked,person,2020-02-27,0,1,2020-01-06,hidden,FTTH 15,26000,APN - AYCT
1551,recurring,disabled,person,2020-02-27,0,1,2020-01-06,hidden,FTTH 15,26000,APN - AYCT
1552,recurring,active,person,2020-02-27,26000,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1553,recurring,disabled,person,2020-02-28,0,1,2020-01-06,hidden,FTTH 15,26000,Uni - Thingangyun
1554,recurring,disabled,person,2020-02-28,0,1,2020-01-06,hidden,FTTH 15,26000,LAOKAI-FTTH
1555,recurring,active,person,2020-02-28,26000,1,2020-01-06,hidden,FTTH 15,26000,PYAY-CITY-FTTH
